time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,-3.825774412267258,-2.6996230546518727,18.846007319273063,6.114198528310915,0.22240527061628512,0.0,-4.094287425414733,-2.872615355505527,4.745793240303714,-0.006609008163514282,0.022908784650247135,0.0,458.6066175548648,459.3911390484875,457.5645774700625,458.3098362852166
3.000000000000002,-4.075508367447003,-2.874921830517819,19.129316971389144,6.1134234295869,0.223763567647981,0.0,-4.23043129106248,-2.9707889126933478,4.6977540905700925,-0.030157403088376115,0.022091779518175758,0.0,430.65834298058286,430.58926653590504,432.179502188678,430.18974892124226
3.0600000000000023,-4.333357445173803,-3.0560633725939517,19.409265770699626,6.111193164348105,0.22517095665717513,0.0,-4.364810619566242,-3.0674922301138623,4.633804930348964,-0.05736051551537921,0.026054708184428926,0.0,425.6517449274402,425.99090667012433,426.88931016999544,424.5602854713942
3.1200000000000023,-4.5986736557439665,-3.2425734431052318,19.68255874578897,6.108176274145514,0.22677712323538302,0.0,-4.479444248563297,-3.1498717563529026,4.476338802259516,-0.03895197385000829,0.028161703769610195,0.0,392.30407671007845,392.49998081679007,391.96217623881654,393.66759139309215
3.1800000000000024,-4.873062907117216,-3.4356942115155,19.955498319318593,6.105666270916128,0.22872043203824965,0.0,-4.66698495579106,-3.287634336204896,4.620421852619873,-0.04832691172623894,0.03972614341474433,0.0,491.9041033379829,492.76014845410947,491.0718209963904,490.375019862584
3.2400000000000024,-5.15756202893194,-3.636224229164515,20.231887265913905,6.1029183754961345,0.23094300894888953,0.0,-4.816641219562911,-3.396974504884955,4.59218298871389,-0.04116937633413734,0.03105072683179938,0.0,440.8639577722406,440.1470511189982,439.20684818429254,439.79893698363816
3.3000000000000025,-5.451246978216999,-3.8434779702270987,20.50710882163926,6.100284719130073,0.23260180115689444,0.0,-4.973130422294271,-3.5117330325725438,4.581423009372026,-0.04999078584963014,0.019780860414494828,0.0,446.62328337718355,445.7031504656815,447.3159713095727,446.5957836629954
3.3600000000000025,-5.754310739784045,-4.057622921773184,20.781334299918097,6.097083151378303,0.23369345771894423,0.0,-5.129239528126678,-3.6267372791435664,4.559035469169725,-0.061127515147603555,0.014815907791309547,0.0,443.9870853183041,443.57939977339436,444.094407729532,443.17785759542517
3.4200000000000026,-6.066568028160854,-4.278561294042976,21.053222707354607,6.0931547189211415,0.2343633006552226,0.0,-5.279600570895275,-3.738253863984892,4.503680100063587,-0.07600654585795459,0.0026210752437669264,0.0,433.7479329524273,432.7222361434216,434.5241505054314,433.2713592070569
3.4800000000000026,-6.3876118780460756,-4.506045632348643,21.320568160562154,6.0882443310731595,0.2345429288445633,0.0,-5.422140567334353,-3.8450245642386367,4.407810061226522,-0.09726206293158955,0.0037290756010632123,0.0,419.29855164588105,419.3947625260915,421.8970152748569,420.05125329686234
3.5400000000000027,-6.71839996325646,-4.740961476021135,21.58680960307711,6.082688903665002,0.2347857946376397,0.0,-5.604216447034348,-3.986000263914838,4.465959958090196,-0.08459132254732459,0.004677678858716429,0.0,470.52669540893976,470.6000645235804,471.2225807366366,472.19447364676347
3.6000000000000028,-7.059376740138369,-4.983800644857549,21.85325847946885,6.07736113140297,0.2348605054877302,0.0,-5.761912074070412,-4.10913115651095,4.415332518105711,-0.09890709631810506,-0.006698952271112698,0.0,438.66675217579797,437.72078320080755,438.2329320410192,437.0342535769503
3.660000000000003,-7.410620233678808,-5.234784691251701,22.119708267903693,6.071385382036372,0.23478288184667395,0.0,-5.946276293273647,-4.257527280036711,4.465375913065411,-0.10100898483002868,0.007772290780564409,0.0,471.00101471486425,472.1191430274755,471.1991383714169,471.0286571244535
